source_zipcode,target_zipcode,lag_1_corr,lag_2_corr,lag_3_corr,lag_4_corr,lag_5_corr,lag_6_corr
4011,6001,0.6605220236600782,0.6511176572370941,0.6333607275973087,0.6117507395131158,0.593641629728315,0.572287271405235
4012,6001,0.3914514103497052,0.37924210459625035,0.3717813279270439,0.3675350950958685,0.3684604159902279,0.3607783248815518
4013,6001,0.8641892186722824,0.822924084871163,0.7869917772907141,0.7529770278288724,0.7304136876748734,0.7037458391784087
4015,6001,0.7714090296267432,0.7250740103671219,0.7004435343989449,0.6837297934753765,0.6746669042128554,0.6606771345894635
4017,6001,0.47098640515715945,0.44732229327988693,0.4355692652645083,0.4368094162386654,0.4470038116556192,0.4392370632072525
4019,6001,0.8252804950134905,0.7827448324225438,0.7478653339835689,0.7162198442285286,0.697170680685887,0.6721780461119519
4021,6001,0.8250166586817509,0.7833254691711364,0.7471542724468648,0.7161315766789468,0.6976937889680854,0.6696280363351043
4023,6001,0.2884945630776846,0.2834109965961084,0.2698605490687087,0.2535970262374089,0.244785347113842,0.2347151109899716
4025,6001,0.8369805699889024,0.7928831682447365,0.7630693812414346,0.7391575628151169,0.7265807164216478,0.7087255578330289
4027,6001,0.2534183618288644,0.2425436194864566,0.22612081600194278,0.19995140517525176,0.1779694703731572,0.1669550913800901
6003,6001,0.41959930746807217,0.3853685837285155,0.35509404705892605,0.32283499266322163,0.2718408258647624,0.23233996479729557
6005,6001,0.8646294022736156,0.8268869172280144,0.8057151553108469,0.7934236118410363,0.7920056799179206,0.7859687890071464
6007,6001,0.7734044644190354,0.7333102779929135,0.7126076024119763,0.7070470400574126,0.7100732109720315,0.6985818746151572
6009,6001,0.7510445267527506,0.7228825989110248,0.7063929253293451,0.6994198844617557,0.6992528577056811,0.6932341561575462
6011,6001,0.22748237702738794,0.21322545185988917,0.22420503612572457,0.26848351884721355,0.31310563689516197,0.3271035562793179
6013,6001,0.9479286646340467,0.9042482862298697,0.8671342766082243,0.835411325557011,0.8132237151607093,0.7863381711868982
6015,6001,0.6146153577107377,0.5923009906511294,0.5833218453354055,0.587104478775948,0.5913384035154696,0.5843032563145123
6017,6001,0.8782799682559126,0.8320786333680894,0.8010764182515421,0.783074213088055,0.7712902930118317,0.7576038302312035
6019,6001,0.5849063919977094,0.5618192131469923,0.5542640336835621,0.5577675076910112,0.5626377255369714,0.5574948951815996
6021,6001,0.4684026534863705,0.43440568226309306,0.418659712831964,0.4279057522382601,0.4454751989531017,0.44652474256661595
6023,6001,0.7529089308699067,0.7066112043263336,0.6751298516050963,0.6580929436248102,0.6522668302659372,0.6375258851113653
6025,6001,0.42981814389798345,0.40991150369589563,0.38557383643009574,0.3534070594451062,0.3384527498827067,0.32662361688870745
6027,6001,0.6123504631881511,0.5735623973059184,0.5532039526997523,0.5445015712891897,0.5444637433993709,0.5358171375403175
6029,6001,0.6177318553961544,0.5878028859813182,0.5656421459818552,0.5588800503465766,0.5613183158923708,0.5518245211199475
6031,6001,0.5530096810663023,0.526330369200396,0.5206387845699283,0.5320029383366335,0.5499795783536372,0.5531657565643223
6033,6001,0.735992481755968,0.7044994983799491,0.6880190526085825,0.6816947371959782,0.6810306064903288,0.6697258837035988
6035,6001,0.5617776730780317,0.5377730586134531,0.5310890489077238,0.54357629484562,0.5700514412677576,0.583375787751347
6037,6001,0.8973863229646225,0.8537845912078634,0.8127994863715219,0.7683174760154035,0.727146109246703,0.7052849019642907
6039,6001,0.5219245714227165,0.5018976926349519,0.4969202978737231,0.5052797833875193,0.512794074812838,0.5076340689263816
6041,6001,0.936478226149523,0.8828416675495407,0.8364664585703653,0.7973279014051231,0.769656555445369,0.7385120012081693
6043,6001,0.6023863258195173,0.5645903949730442,0.5543674146367973,0.5711157177275643,0.5942270731493952,0.606200899722866
6045,6001,0.6446166646929322,0.6065126763862522,0.5832357322423724,0.5761804461681869,0.5793929849420285,0.5701927603801463
6047,6001,0.5168053263168304,0.4892643437432001,0.4825073769679719,0.494141043868298,0.5132416297206976,0.5163456245925776
6049,6001,0.47801912936816426,0.4599594870829735,0.46009695366170145,0.48215922379059567,0.5172810506178533,0.5424063864261571
6051,6001,0.5121691218303769,0.4578615721096196,0.4221380912811355,0.39844610866797686,0.3538875761431123,0.3242229391249128
6053,6001,0.35383278873636737,0.3245744182858552,0.3186814229066734,0.3480285764174916,0.3885892197236265,0.4057716531969291
6055,6001,0.8440013937132993,0.7951448643854149,0.7671663943240261,0.7540872452333303,0.7487453328501503,0.7305255732850442
6057,6001,0.8606126205105509,0.8180947719032926,0.7899644922367196,0.7714990067652384,0.7602403955006685,0.7462962450706839
6059,6001,0.927278050487317,0.8759037319284486,0.8317645215133762,0.7918799370972371,0.7614403564773103,0.7289565807069086
6061,6001,0.8913358516082982,0.849144281160552,0.8183683494568351,0.7952529506004197,0.7788339989757176,0.7598171327455718
6063,6001,0.4980428256612063,0.47984151103789136,0.47967244626027244,0.501069761236699,0.5374394375132829,0.562691364015302
6065,6001,0.8421979754007063,0.800318098778354,0.7668905222561834,0.7373982259895938,0.7166977016095586,0.693186762909533
6067,6001,0.9211508331207198,0.882499039560084,0.8532558396955406,0.8296336994054181,0.8132877414804591,0.7917090295620193
6069,6001,0.5443466400581746,0.5173933846281306,0.5067952663563055,0.50918591441264,0.5152570969794604,0.5142324850778027
6071,6001,0.9055268979251379,0.8712164780553552,0.8429251146732168,0.8170164686816098,0.7972345988761845,0.7733884889643351
6073,6001,0.9143017710951878,0.8650984853015817,0.8266143244042315,0.793281933541211,0.769372728857223,0.7438001283722809
6075,6001,0.907438418589656,0.8549251841999296,0.8049848630236587,0.7601452064931714,0.7259077688278815,0.6862688350347081
6077,6001,0.7635799008469062,0.7325621704490506,0.7170644133435696,0.7094107800046604,0.7077021892651971,0.6922128722113979
6079,6001,0.8665518202075299,0.8145673657743895,0.7789779461820955,0.755707257378705,0.7421462431148779,0.7221785525900521
6081,6001,0.942563153906851,0.8923823751599298,0.8470114299774241,0.8077885179003583,0.777396978460397,0.7430864469498891
6083,6001,0.8291932237193413,0.7831785424012686,0.7530567738969076,0.7417025676560991,0.7416366673586391,0.7305732425093214
6085,6001,0.9069505100409577,0.8634409207838215,0.8245153416436384,0.7892060568358661,0.7612055213740934,0.7296952922303206
6087,6001,0.6855655836104243,0.6515404494832855,0.6366733177959273,0.6432918676897381,0.6648408084770105,0.6707162784473707
6089,6001,0.756020556548247,0.7260659341793023,0.7115802728466406,0.7097299327712446,0.7161187072116766,0.7149056347236592
6091,6001,0.4900087261027278,0.4727565214215916,0.4700458181024399,0.48269614292807944,0.5098495159565024,0.5285774640720763
6093,6001,0.5561534617812942,0.5370803592073493,0.532839049031666,0.5493714150797475,0.5744701550470619,0.5862718306173098
6095,6001,0.9014223153467843,0.8646942933500869,0.8392457277868747,0.8214107953345793,0.8123830505546771,0.7972071563362557
6097,6001,0.9212649672129191,0.8709768734391856,0.835032266956118,0.8108271988698799,0.79686577210729,0.778052022576908
6099,6001,0.6210211512076034,0.595061511059471,0.5854102032951102,0.5814661589234329,0.5801118284197364,0.5712560195554329
6101,6001,0.4793723214844765,0.46160457854467685,0.46254509768957563,0.4730231770847594,0.48438953792971823,0.4837661433409545
6103,6001,0.7227805881450617,0.6880736380245798,0.6692928149627407,0.668007766076072,0.6767235087652855,0.6759840994239841
6105,6001,0.4593401218964802,0.43965963087462,0.43471941982470713,0.4463686364947803,0.4673546354421627,0.4758020223881184
6107,6001,0.46092372745972404,0.436941503926653,0.42258188359754806,0.42740323420780907,0.4380062613385538,0.43560799800808
6109,6001,0.7808056872553883,0.7411459122131937,0.7202585637408783,0.7120124315729218,0.7151310290637988,0.713263067889782
6111,6001,0.8489085306286297,0.8054794435400889,0.7700937452786355,0.7428267102233369,0.7244472218586412,0.6981575046894157
6113,6001,0.8020002219948229,0.7739299078851244,0.7588947313955225,0.7582800664272628,0.7626367452977292,0.7521645923606064
6115,6001,0.635897092426975,0.607457523632214,0.5938204030537217,0.5930549445760311,0.6012864531913691,0.5977761477476815
32001,6001,0.6442432671560722,0.623185492070343,0.6173185444580758,0.617069913402292,0.6273918501932197,0.6316803612810659
32003,6001,0.8100730884101395,0.7446467032338105,0.698040769377862,0.6555334344241661,0.6268677094503778,0.5967181027146667
32005,6001,0.798551598333127,0.7521789322742074,0.7289323872903958,0.7123146005475915,0.7036449467066264,0.6909266878834143
32007,6001,0.6153201885702269,0.5360297007557486,0.5143410163497717,0.5075757971949514,0.5169551588888772,0.5196060489945249
32009,6001,0.30256907783459186,0.28409773823540635,0.2769460413348026,0.2689011045073445,0.264887920363337,0.2558276037887391
32011,6001,0.43242067875140144,0.4247309927644665,0.4270732742610145,0.42851226774966644,0.443807585278714,0.455611847714659
32013,6001,0.6270355492531798,0.5837007274679977,0.5641710811366591,0.5531286270069432,0.5567022502263619,0.5519857174726633
32015,6001,0.34253090291758176,0.3362960190965742,0.34213597310491817,0.351609632485433,0.36810896907911195,0.3779705046777274
32017,6001,0.5117360117123912,0.510152976390007,0.5153933241375999,0.5193387353471061,0.5260581518119571,0.5264554583882693
32019,6001,0.7548405009952711,0.7244247191397648,0.7110197506457171,0.7020425738712512,0.7039809486801057,0.7005839774514018
32021,6001,0.6004467774763274,0.5924627301974329,0.5958499141177624,0.6002961572340649,0.6100287343833996,0.6174435626321404
32023,6001,0.7814323260758413,0.7489489645713601,0.7316659290444417,0.7137163628485476,0.7026625886424678,0.6883950041277532
32027,6001,0.6983264225598775,0.6813092570587305,0.6778909100455317,0.6751734799045045,0.6791918818096817,0.6767568832005455
32029,6001,0.7448350430234982,0.7177775849973107,0.7074085112501473,0.6988960514948431,0.6986802628203336,0.6972555000149703
32031,6001,0.8221582856176997,0.7742083002108232,0.7474386333889407,0.725958248810203,0.717058742363131,0.7066335693469634
32033,6001,0.46783243148234854,0.4543771206017675,0.44907834176164463,0.450519103405983,0.4572679890796197,0.4587175867203836
32510,6001,0.775796756620796,0.7360949333710846,0.7160746466362601,0.7024333944305398,0.7024689274994579,0.6978929566553987
4001,6003,0.5321527388040097,0.47947803057831895,0.3713215621990522,0.32498450466119755,0.3221890438906992,0.34805467268146606
4003,6003,0.4248993518111388,0.43799183295706573,0.44882895039399445,0.46809200098803966,0.481597843097362,0.5064971581554557
4005,6003,0.4732825018954893,0.45491049911611264,0.41716670649991344,0.4141566604352794,0.42660070627980073,0.47487914576967366
4007,6003,0.44037004303436655,0.45637511420423654,0.47252363386616875,0.49655137804133764,0.512174109314928,0.5165850517397521
4009,6003,0.49104863170261803,0.49676405794283046,0.4835943292161994,0.479792998105141,0.46457594456852536,0.4675436399308274
4011,6003,0.44722119362878454,0.44866981901519154,0.44852624142240577,0.44455300441766804,0.4215152207063073,0.4173803074410029
4012,6003,0.5124010707690246,0.5703788364786546,0.6039734872819488,0.6062864873979215,0.5849229970332672,0.5821543907583198
4013,6003,0.36926929319426444,0.3528646722693528,0.3276216811451409,0.2936397634275227,0.2558678378908937,0.23545160708766216
4015,6003,0.36343041320062586,0.3765288033572497,0.39502190114000874,0.41376236301190744,0.40891437539092135,0.40943650553496036
4017,6003,0.5125860597257693,0.4864519049263362,0.4283305778029399,0.42128295906030677,0.4330311641634042,0.46490684933119036
4019,6003,0.2747656340294517,0.2526181399500001,0.21882184368914695,0.1818807859834415,0.14469507350339395,0.12086103939294933
4021,6003,0.4301109071459754,0.41650196711021986,0.38148642662729804,0.33945238988505166,0.3036484901074482,0.2939111189700099
4023,6003,0.6405251534997994,0.6482078375823701,0.5806112792088146,0.4613301835011256,0.3095852349017571,0.17571600463491968
4025,6003,0.3307521393226128,0.3334713930308211,0.3336909457200704,0.33114807246899763,0.32256440594240376,0.3237993662949621
4027,6003,0.6090474872108352,0.5153125024199341,0.35514057550247824,0.1758947471583649,0.06727203961538131,0.0471594710294858
6001,6003,0.44850274452156136,0.4229521194622681,0.3815162206120646,0.34267052239885454,0.31210267906248157,0.29757617533536795
6005,6003,0.33252982117822083,0.34849264103713057,0.37524104705054717,0.412629508147494,0.45479444770284727,0.4954562839523292
6007,6003,0.4603020556463278,0.4431011305402237,0.43111437523020285,0.46039090732916677,0.506579687644276,0.5668058280241289
6009,6003,0.44387098853768325,0.4578852610046421,0.48024236843585816,0.5222544827689763,0.5688782343557981,0.6143103929757554
6011,6003,-0.05192102702557278,0.0805085411394108,0.23717102516839356,0.4271483569888543,0.5886801847919425,0.6983880693317863
6013,6003,0.4288870929456998,0.40709682016718446,0.3738131892591021,0.3446622875769507,0.32220001611073085,0.3146799623983384
6015,6003,0.4626932809999148,0.4968268071336264,0.5121361262008787,0.5658161428204487,0.6286278218142272,0.6633861647506317
6017,6003,0.40667239957918905,0.397123218788646,0.40618018545730167,0.43584923914922596,0.46550571851950406,0.49373200054658556
6019,6003,0.3368986217219022,0.3674786390094937,0.43389488973354523,0.5560193437025531,0.6594625403488289,0.6870882585627953
6021,6003,0.46447889511814305,0.4486722267165608,0.41544290180327703,0.42611366018522,0.49084401145261486,0.6001668263304409
6023,6003,0.4548175810409765,0.4702433608306565,0.47881460662299846,0.5107154822838793,0.5579324301842402,0.6061599120412577
6025,6003,0.6717825471767923,0.6947100276683394,0.5904640429556285,0.4463491356827792,0.3230401037683241,0.22739923716868216
6027,6003,0.5151444082979688,0.5322282969854613,0.5488317310986435,0.5793255588734227,0.6219783534237164,0.6473971425115305
6029,6003,0.43465266968561284,0.4507706451507976,0.48988501770857573,0.5732688319602643,0.6372735152029662,0.6467517311115515
6031,6003,0.26053329623982757,0.3023075684903647,0.39204840782868494,0.5099597689889984,0.6063635727447436,0.6656583298193969
6033,6003,0.42032122204403055,0.42715683865221354,0.4567850509244535,0.5389985337056777,0.6067898030479789,0.6446351614121181
6035,6003,0.1669080598859668,0.24025904707326187,0.3312896234297397,0.4441594529591978,0.5599071010503581,0.6710527430185036
6037,6003,0.5396628696132503,0.531085462196779,0.49391034418783325,0.45023838885473877,0.4118260871107168,0.4024316711445719
6039,6003,0.379131653652492,0.3850562431770454,0.39425483332371103,0.49475994044232124,0.6409927610690989,0.7016474155943808
6041,6003,0.41537333847587826,0.38902769231520645,0.35008373023074,0.3145272921101673,0.2866433961752685,0.27510909540334827
6043,6003,0.09431551406565467,0.17964924332932358,0.2993352253536697,0.4379892508255733,0.5597339042540015,0.6395292346494899
6045,6003,0.39083851767770944,0.4367130771385037,0.4842542021715122,0.559436683291329,0.6396959032889957,0.7085722981818562
6047,6003,0.2828516217901911,0.2994951489720502,0.3474394936456359,0.46782334289624417,0.6070588644141971,0.7038082651869062
6049,6003,0.11923834266663233,0.19874366129770632,0.303030806299016,0.4334307171943445,0.5600368273563368,0.6707870344505231
6051,6003,0.5861128569607398,0.439636805472903,0.3819737798367402,0.35245375129302015,0.35841214289054957,0.32725984415901416
6053,6003,0.01685367722256351,0.1489189571238579,0.2935882084947463,0.44723460334111137,0.583786300614672,0.701009295608115
6055,6003,0.4304055595746944,0.45890419071579064,0.4586307962750911,0.4713651845560397,0.5117536756991525,0.5264210959423777
6057,6003,0.42651760318986753,0.414115687954482,0.41494302790327453,0.4389989647257066,0.46953494344529195,0.5061029654690732
6059,6003,0.48155645653573115,0.4551200802174932,0.41564040077829156,0.3773353525967084,0.3432943139365582,0.3233912796972594
6061,6003,0.4589964747503086,0.443038220763579,0.43633414926318115,0.4417259737570229,0.4470213034778731,0.4594651321831694
6063,6003,-0.0307295179932979,0.07650820763928731,0.22526110057259063,0.39768842789710007,0.5562860206355221,0.677158665967301
6065,6003,0.6509109699685507,0.6511870620186722,0.6030717451496151,0.5354603766510143,0.4760316452984536,0.43132284076643684
6067,6003,0.45394073201525004,0.4388615109275557,0.42024825554249945,0.41048694016174003,0.40072564163134433,0.39806583471078444
6069,6003,0.3425276537612744,0.3524809342211914,0.42520592080517106,0.5432726719854306,0.6566282288782036,0.7305638769639756
6071,6003,0.5420891381803604,0.5181737718830743,0.48214591730084394,0.4514952515550208,0.42506001345597466,0.4149233379725562
6073,6003,0.4974233130428208,0.4699946568193593,0.43283909747257343,0.39929778319539216,0.36934376296216576,0.3527036084780914
6075,6003,0.5187314599482017,0.4894982387534136,0.4393140832354239,0.3892475346841645,0.3509731330209349,0.33356315468375364
6077,6003,0.4523883519461694,0.45157650014584516,0.4702955342303153,0.5355647344065259,0.6055153183544405,0.6394273826802915
6079,6003,0.5139613850120797,0.5118732649078379,0.4897365450712937,0.47328322585443,0.46881325133897495,0.4791905108650578
6081,6003,0.40576401103699256,0.3737140823084066,0.33278576689168404,0.29960945231679253,0.27471858111505926,0.26519321675929836
6083,6003,0.4016072434564655,0.4424290312496457,0.4717990857702013,0.49889257033777545,0.5074256489081199,0.5169401962665638
6085,6003,0.41036649301459827,0.38794056425692425,0.36067335106276244,0.3387790359785122,0.3188344634799232,0.30778065743426214
6087,6003,0.16906923665734333,0.25510080559181536,0.3479766148368687,0.46024920795829977,0.5672541410207754,0.6468559389207974
6089,6003,0.39106569060313057,0.41346123787645234,0.4468997428906669,0.4967350606459976,0.5463267387049181,0.5987100259459663
6091,6003,-0.019050921097583804,0.07414061533343898,0.20059714127654643,0.35352705364779485,0.5140125332243896,0.6441409267506716
6093,6003,0.2692912528488321,0.35853980753252923,0.44274794887473307,0.5333859148853165,0.619325705047752,0.7022635736599374
6095,6003,0.41064672506321565,0.40148430680014263,0.3954875614364072,0.39638450079841614,0.3991272110745424,0.41382488024328024
6097,6003,0.41143049375234647,0.39693516260788214,0.37761981918328047,0.3681344843374834,0.3724146507986924,0.3881118416156186
6099,6003,0.4411185296407139,0.4074393749394223,0.4257989425709995,0.5139643646721263,0.6108829794758579,0.6662631121946808
6101,6003,0.26263145886170924,0.27003789766933695,0.3452466010331264,0.504579299893505,0.6577614027019705,0.7497433679420104
6103,6003,0.4275153037458036,0.4310293985094632,0.4274429537781665,0.4554288976622296,0.5113049772743306,0.5827999263329167
6105,6003,0.19284753533153895,0.281599773713162,0.38517104932982993,0.5065088587517492,0.626031094587304,0.7206571067904111
6107,6003,0.38049886896710405,0.4384673292155253,0.4926591907347138,0.5901317603365561,0.6543420564075997,0.6573882989498264
6109,6003,0.3643496018376061,0.3845890371761162,0.42695853954675267,0.48844681643930377,0.5426188444818915,0.5941245508350486
6111,6003,0.6350630802731129,0.6678306511226104,0.6315090130429343,0.5619822197280192,0.48851045333957244,0.4437959099994775
6113,6003,0.28378986750109114,0.3260007020887729,0.3759789522982206,0.45155287826393475,0.5243708166539814,0.5627944398050629
6115,6003,0.423270633342607,0.4333543646351364,0.4620114430188942,0.5308974630118674,0.5970774869877679,0.6594887024328614
32001,6003,0.30853550849811034,0.3503626062639658,0.39021775146535476,0.4334475286875364,0.46132781889613494,0.500185229868359
32003,6003,0.31796955111741787,0.2806432585880905,0.24725963577435423,0.21928856092274973,0.19730631737596926,0.1851052317196588
32005,6003,0.2831166705563858,0.27934304734762205,0.29879662761624254,0.33112836925518385,0.36188672742733907,0.38929111777005276
32007,6003,0.2810100832531497,0.27365897890310537,0.30320014414605206,0.3550525220013026,0.4089072562596448,0.47802902673671
32009,6003,0.32219123797946236,0.29240138245881087,0.2844875399166464,0.2961085780942037,0.31485039360194855,0.35069726145110064
32011,6003,0.2226873663746013,0.24735065012568266,0.28649249645285724,0.35270491634017387,0.40025423646231606,0.48353270437758517
32013,6003,0.23846686682392362,0.2446441402728482,0.26014184950277236,0.2865548957945618,0.3185801291205365,0.3701097230873533
32015,6003,0.31446161328459066,0.3434838028554153,0.3772257704152179,0.4287726722915236,0.477995342215157,0.5326972840564608
32017,6003,0.44009148751742366,0.4749427325110244,0.4821388062837934,0.5191286810165049,0.5301947649329243,0.5527183781586349
32019,6003,0.27571944856995817,0.30715971486644883,0.3392398273778157,0.37240694004239694,0.4038334246311727,0.44069256853303657
32021,6003,0.18811081833344392,0.20021205533098022,0.214508338009571,0.2404453601424163,0.2614875369697396,0.2849412834381862
32023,6003,0.17007920037753463,0.16523053288514336,0.16609506812296798,0.16728190143122607,0.16653291975473244,0.16964935801464387
32027,6003,0.16219702818113754,0.17375404557322702,0.20137157008026008,0.2520407645795103,0.3051195398659688,0.36141973233972413
32029,6003,0.1529393181148588,0.17004862401845336,0.19235264045166425,0.21277907694469528,0.2296645643713421,0.24181740364716214
32031,6003,0.2795452756090362,0.27387679487084404,0.27755032909430927,0.28675376508768025,0.29435200436432096,0.3139411322474885
32033,6003,0.44401928685565156,0.4634731128355012,0.4802824480703162,0.5198912881988558,0.5556032909889063,0.5997208443110187
32510,6003,0.33453357234526654,0.35410454840281813,0.37837269740826057,0.41334988327952327,0.43971722171185235,0.47394954530246264
4001,6005,0.5987385838364175,0.5936984854435488,0.6001746259169495,0.6159966299446704,0.6340901778214709,0.6241657229927609
4003,6005,0.6759215697911778,0.6518819566973764,0.6319316258848945,0.621118920874442,0.6213627773237499,0.6201459118643164
4005,6005,0.6765406985558633,0.6258084590952425,0.5934627627873691,0.5796963524035528,0.578756077921677,0.5650847030121651
4007,6005,0.7949461100182487,0.7631024176652421,0.7349011829960366,0.7129028326062092,0.7062481443280897,0.6965774777025431
4009,6005,0.6590565260233027,0.6380553886693184,0.6145073440458296,0.5984175270950308,0.5891811680553696,0.5730410416961296
4011,6005,0.6516622902740314,0.6411116719073674,0.623155556936294,0.6034515921912257,0.5877649920505361,0.5685735073233508
4012,6005,0.4928388960345295,0.4664195099523376,0.44734616526413973,0.4407533495159222,0.44640629984265706,0.4469814339563993
4013,6005,0.8093181977611583,0.7757445837840197,0.7483350486508531,0.7242479981271005,0.7084531352260651,0.6858454893791837
4015,6005,0.8679650410125413,0.8173413458383129,0.7831469889375222,0.7579752960216407,0.7458882847894654,0.7338771906999009
4017,6005,0.6072828761303626,0.5840594453300619,0.5668407328812457,0.5586771903316292,0.5598471860099694,0.5451740664087131
4019,6005,0.7499269499410699,0.7165540357191267,0.6920969881637401,0.6724848555695816,0.6618527471096352,0.6420541895544082
4021,6005,0.7745320655163552,0.7387374835966319,0.7083582113953379,0.6856807276116768,0.6721467158698096,0.6478136373300161
4023,6005,0.2837980338614475,0.29815374647415516,0.32851545618414485,0.3694890325157439,0.4174225323421915,0.44965885778242143
4025,6005,0.8592302326675714,0.8122293300088017,0.7753127559793361,0.7459988351409275,0.728671978530944,0.7105879090553469
4027,6005,0.2846422018503591,0.3389457442816396,0.3971842145453329,0.438066433398982,0.4484193729190254,0.4319156401850553
6001,6005,0.870661541134356,0.8385682314556465,0.8086069036664295,0.7807454697817436,0.755899163660033,0.7235676124329398
6003,6005,0.3424322012888085,0.3846076463725593,0.4352487861935027,0.4727659332056647,0.4543567438394843,0.40595772518176515
6007,6005,0.8853591596831076,0.8412095891812205,0.8013265522919837,0.7700077042744778,0.745849605455834,0.7143180129557833
6009,6005,0.8675907311330481,0.8268219410583448,0.784615471121019,0.7509712931959018,0.7251620787933674,0.7040909519517589
6011,6005,0.45025998679924895,0.3536170732193439,0.26432129877800237,0.22086138970624003,0.2119295845762417,0.22211239525679127
6013,6005,0.9020981749081204,0.8689968854292442,0.8387934120639867,0.8120583855280006,0.7894817069918305,0.7600404961343167
6015,6005,0.7533958940380715,0.7149803507033411,0.6791560295303549,0.6545589465157824,0.6352858500579028,0.6208525963437556
6017,6005,0.9452447282077968,0.8974872347843665,0.8532479177288027,0.8185602400664781,0.7884099206788983,0.7624443752137381
6019,6005,0.7242767403907449,0.6721402532779027,0.6175018600310701,0.573343467790653,0.5425233096498827,0.5268555075773189
6021,6005,0.6323185468411601,0.5918392642496936,0.5521327127695557,0.5293778956797927,0.5131219517459088,0.48645694475497286
6023,6005,0.8223542511417226,0.7645769925393863,0.7091574950266357,0.6656100057383618,0.6345263896833361,0.607054322435329
6025,6005,0.49510777817764406,0.5027357898072394,0.5258700050817681,0.5485377657402954,0.5771541089247468,0.5940306990155871
6027,6005,0.7362715946339701,0.6859494400777099,0.643965259542438,0.6144219943678056,0.5952095369128606,0.5798151475858856
6029,6005,0.7412647936705529,0.6938635953314709,0.6384790901607965,0.5969014282926949,0.5710474298524142,0.553703248512143
6031,6005,0.7108786720520163,0.6489817438920409,0.5842105441107596,0.5369341441647087,0.5117152211058387,0.49865686097759954
6033,6005,0.8307503115556999,0.7808434957011612,0.7323420215823835,0.691291392916356,0.6612091430860224,0.6374592548956136
6035,6005,0.7596447270054774,0.6962679764937335,0.624209956060023,0.5684835743405126,0.538440978645928,0.5232363730946741
6037,6005,0.8796318294515888,0.8493424618132346,0.821445298239778,0.7890253017086108,0.7570171137672262,0.7359992409275079
6039,6005,0.6864628540364902,0.647757262349436,0.6073029946819493,0.5707532052948191,0.5375459945014771,0.5130990485636185
6041,6005,0.850542943009613,0.8113870976182554,0.7753214726094342,0.7441013921875628,0.7179414573636521,0.6851714483214895
6043,6005,0.759720384749377,0.6722718106405867,0.5908266983470652,0.5414955725414423,0.519111125578348,0.5211574645492558
6045,6005,0.7721837219219813,0.7059396495718285,0.6378812798705279,0.5869157240411187,0.5546632464766221,0.532014838331515
6047,6005,0.7095897973802959,0.6526654666373903,0.5939052860165775,0.5454178659579679,0.5124317883275852,0.48731227450917447
6049,6005,0.7133230237369088,0.6457857188262804,0.5723208525762675,0.5199959491223419,0.4948275870836091,0.4920496620389439
6051,6005,0.5328349258896315,0.5188440961081224,0.5160525551232688,0.521395543787603,0.4833890235003443,0.4466930887618607
6053,6005,0.5387048054715405,0.43434478287758316,0.3352821363738981,0.2798940615984086,0.2657771385688543,0.27239729082682107
6055,6005,0.875645400909375,0.8138137363003157,0.7704855517863248,0.7429546155026888,0.7279735149980625,0.7124279963601627
6057,6005,0.9358655710191628,0.8934423102242354,0.8516280190933546,0.8154006741940667,0.7835027280136252,0.7540657544312899
6059,6005,0.8851384772966242,0.8501783991360415,0.8196923359311373,0.7919570565865557,0.766880931289418,0.7354469228173075
6061,6005,0.9390142277374586,0.9000957501508425,0.8635656589979585,0.8320796351573199,0.8044452520977668,0.7763131580711998
6063,6005,0.722790574815654,0.6435738504419766,0.5526438721163724,0.4835320950811452,0.44976456745493104,0.44569015192868233
6065,6005,0.8594379004680393,0.8307946145203043,0.8132768014652065,0.802815881727658,0.79644142742267,0.7827878038730394
6067,6005,0.9433176667123756,0.9098661545522211,0.8799009853002364,0.8548443403046643,0.8336574295309935,0.80801993813413
6069,6005,0.6913199170147936,0.6365318657973286,0.5777261203178845,0.5252994990318715,0.4839100049276959,0.456593342187576
6071,6005,0.9263494450788992,0.9042804711494656,0.885198286638775,0.8672436066589704,0.8493153610766568,0.8231525627403781
6073,6005,0.9058362386913874,0.8717188083931214,0.8446636052547984,0.8209912846801354,0.8003451234696805,0.7743794040637565
6075,6005,0.7786345747188516,0.744853573532331,0.7111956793724753,0.6811182348759536,0.6532836025503007,0.6151200074729861
6077,6005,0.8731510174450802,0.8250646803080663,0.7813850280363359,0.7443180595657072,0.7178599877169615,0.6923791165590907
6079,6005,0.9002116216147726,0.8509778810037516,0.8136597540967974,0.7882060877072508,0.7708160194387658,0.7491084474063823
6081,6005,0.8228823220174725,0.7876736319666904,0.753620868963107,0.7224365921637069,0.6930029863776275,0.6564100245976983
6083,6005,0.8957116076961401,0.8310916367294168,0.7761074424515157,0.7453282115677373,0.7350980433617902,0.7282434377979292
6085,6005,0.7742060250811043,0.7403703836861792,0.7081346450439626,0.677873664963399,0.6507932722742799,0.6188465972377427
6087,6005,0.833893524755724,0.754225706991744,0.6756400477617261,0.6196347736467142,0.5953783353781502,0.5871684828462114
6089,6005,0.8964336011216876,0.8492628842367139,0.8025009038546076,0.765998066682958,0.7418813845005342,0.7231834606734379
6091,6005,0.6796286788703223,0.610350080669514,0.5281071937420527,0.45643335033200827,0.4153738721691646,0.40161893410659694
6093,6005,0.7462832575800001,0.6813419946892189,0.6148280031227012,0.574236050225511,0.5573611684847564,0.5549073952248589
