Apache County	Cochise County	Coconino County	Gila County	Graham County	Greenlee County	La Paz County	Maricopa County	Mohave County	Navajo County	Pima County	Pinal County	Santa Cruz County	Yavapai County	Yuma County	Alameda County	Alpine County	Amador County	Butte County	Calaveras County	Colusa County	Contra Costa County	Del Norte County	El Dorado County	Fresno County	Glenn County	Humboldt County	Imperial County	Inyo County	Kern County	Kings County	Lake County	Lassen County	Los Angeles County	Madera County	Marin County	Mariposa County	Mendocino County	Merced County	Modoc County	Mono County	Monterey County	Napa County	Nevada County	Orange County	Placer County	Plumas County	Riverside County	Sacramento County	San Benito County	San Bernardino County	San Diego County	San Francisco County	San Joaquin County	San Luis Obispo County	San Mateo County	Santa Barbara County	Santa Clara County	Shasta County	Sierra County	Siskiyou County	Solano County	Sonoma County	Stanislaus County	Sutter County	Tehama County	Trinity County	Tulare County	Tuolumne County	Ventura County	Yolo County	Yuba County	Churchill County	Clark County	Douglas County	Elko County	Esmeralda County	Eureka County	Lander County	Lincoln County	Lyon County	Mineral County	Nye County	Pershing County	Storey County	Washoe County	White Pine County	Carson City
Trinity County	1327.2414177491783	1542.9085147289713	1124.794156464346	1327.6818056616546	1455.1744117034423	1479.9151995991538	1111.6806599599263	1242.564057909009	984.2500700046685	1262.2182625193	1385.6562742660306	1351.8436512934916	415.44072851271727	1142.518700170571	1198.4527873206753	349.37729127143734	362.43410340677906	323.3723983119552	168.64517256314224	350.907285734496	179.75844072287487	319.45131542511	144.6915712310011	302.59954347589814	526.1120952387878	131.07695718912677	426.70928176038444	1090.8939797227001	672.5025416697082	703.4064186979533	584.3197180466072	175.51357250469763	209.64741291274447	835.267272946345	480.38291699873776	290.3934839649781	439.73775077823205	138.00909614375212	436.1090620730435	226.5493277885491	474.67501294991706	514.5091579490042	247.4406075774176	249.80657311719432	907.6979313606785	269.74781946322196	207.37731096341142	993.561571399701	287.83658960535627	482.23106985328485	886.0535469242656	1017.611854331682	324.829223173394	340.75403482709464	629.9979976115181	365.1856483280062	731.3537188322841	400.4578201554074	91.138924569716	250.55120559404804	115.32344397131116	283.266753263471	236.57581400169184	388.43874178094757	215.90115667315604	94.58971269010723	0.0	619.4040972807709	398.2751577523643	782.3175930127966	242.19342893867258	215.00539715233475	430.58957317371437	860.1656786679814	356.7342486957433	654.598206413601	569.7560677057863	584.758208926527	521.2877161793978	786.1080208346735	380.12613246382875	467.0917846647723	645.374369532866	398.1891962691033	333.83632156996595	291.2018908102986	712.2763572572078	331.81424009908045
Tulare County	842.7404587892762	962.073518938155	631.557391028933	774.5113833113854	893.214082248856	932.3785969659162	513.7361198527703	657.0123803039902	456.2675009732375	768.3008355685969	788.4691520857239	771.907457297285	300.797423873037	589.371510573797	588.7029036448278	319.86143259074584	280.8329608893028	296.7341715129498	455.18671957532655	268.5408490114048	447.1284921985131	338.2824310704072	762.8789864035958	323.6201954154423	98.00458424316001	491.44118317823774	578.6578756405489	473.0977161266239	128.7050998197869	98.20685978087504	94.49447857220802	472.5749260852444	524.7682640756035	230.86499695284866	139.117213346692	405.6613367230401	179.91229011419128	542.5517495901506	203.69892254864322	619.5152380729941	187.77180143264508	227.31875532448626	402.82307207202564	383.4316550566768	298.2688495867921	358.407420071246	455.02601466716345	375.8767795641985	334.92773701178976	210.49861651090487	280.3271616354708	400.8199328412585	412.69879084739824	291.2310920868204	177.15020267689877	345.69796991394395	220.02524251970385	281.7800670838291	578.2744485658732	402.3839654012465	678.4365508993064	359.8694418461011	446.40665140441774	247.01170672211626	404.5408104090661	527.9189803578698	619.4040972807709	0.0	225.2598567768284	210.38512627240877	387.4784161660558	406.34237436396813	370.713963078723	337.9238842825183	306.4028137155456	621.9379558023234	200.2818734458884	471.07775617188526	435.5171248186006	381.6778702529119	312.7653269963749	256.4265266327371	282.3262090409729	469.33906362893816	362.8068837346651	506.7830295736034	491.7712846798483	336.0858457194233
Tuolumne County	978.0821556461971	1154.3310487420072	767.4859947071901	948.5285846610484	1073.4857656068398	1104.3542705216403	715.9722107315612	850.9955691066501	609.1496661936393	907.5681070828564	991.0547138832462	962.7495862206214	212.21020003438957	761.2924223803099	800.5867863913948	176.0393718278735	68.31541815933541	76.3281039457519	231.38338703169197	55.24878000337113	235.6627370332452	174.52516229198315	540.1481625884254	98.4013912434593	142.79888159110368	274.7404111094715	408.00369120455485	693.0945941308735	278.64593254513	317.15605182777745	217.1181300195578	269.72624925281013	305.5822333639134	451.9729415035428	92.21138581043026	243.59263633660663	50.400441397089075	340.0368958984543	113.61205142051415	402.309650616489	96.23017959386316	231.4542373411971	213.09380320661253	158.2345754954309	521.8530746666382	133.16947879041868	231.3918415676903	595.8342306314188	129.2587749979744	185.54099471310292	488.11405076363377	626.0762569017634	271.2096770902275	115.00327700303535	296.2749444497622	222.1828960059908	387.50371620684024	176.15350116308755	353.0691662992453	179.57660130769565	453.1766989355674	174.84732094442904	264.49983518045264	104.53173242700886	188.72665303310978	305.0789123970699	398.2751577523643	225.2598567768284	0.0	414.04775508258064	184.1351166570389	183.38601683961141	223.9469785654162	482.69772044651404	103.02731446129215	525.8278522118877	206.40761125971343	386.13130776685125	327.4953771487993	450.073282670629	129.76559919373244	145.96306804230574	307.2517859274122	300.3985382258267	162.1158121766367	302.7428327199622	465.90577714297706	127.24114455341227
Ventura County	886.7139202637762	915.157650079017	689.0595680408777	768.8139541651665	870.9375829633818	921.998672085444	474.5452756477267	622.7947093706575	512.807223508351	811.7497516603077	726.8771901439306	736.4231980982448	392.9591739249773	601.4684238070136	514.8642850488144	442.9016635833821	477.7395915952981	474.140733815404	629.4552742926036	444.17524690821625	602.8856217235518	469.8535554777587	926.8692196605216	507.8772942572865	271.25750151386023	651.2410578168012	788.7667873152529	378.92420233223544	290.7568676380077	115.8579907565941	200.38677129043444	617.1574637044909	719.6299037743947	82.06521087775822	321.8660406012944	523.0728377116181	363.9043874774295	681.8184023630673	346.4156982516049	816.2713193892213	396.2081999862019	288.06309241687876	542.4572199195038	568.1610541893492	146.2392056594466	541.809643646142	644.0555917539095	296.812434910989	495.92133536590336	306.486565691176	275.7774784310533	263.7942136444093	512.9159730762575	441.579077440449	165.54490210822982	447.7938968931748	85.48350013924633	393.0147887950872	756.5324935035519	593.1856077452826	857.1270458810152	502.0388489115558	574.1100521276499	393.9433715880598	568.300803708731	697.3913812608939	782.3175930127966	210.38512627240877	414.04775508258064	0.0	540.3705059536202	580.4542791475722	581.01991554688	426.9835872942198	507.3130329306693	823.9797489883222	403.5063887017292	674.1688817442476	643.2757497533185	529.2710569898927	518.585944106788	466.75912429463375	467.39084620382044	679.1722515469481	565.9005796330272	710.4268980061128	676.7028788521991	535.9006497553507
Yolo County	1159.9633503019186	1336.2966093987484	950.1713353631419	1132.4585514828275	1257.0784745009978	1288.4330378529808	894.398212636431	1032.1403080590842	793.2611934769956	1090.1516285091843	1169.934960940477	1144.7582849580833	185.60191938520146	945.1628997643107	974.7643661668263	114.80734018039793	182.82749830248676	111.68829685150483	112.69634444703804	129.1568461711229	62.517857494437635	84.62963349807296	386.55490388423823	119.26246039606347	290.81926157953893	111.29322273655781	441.83403628422525	860.457813983562	460.80543784421644	465.45682998305233	343.5535262958479	86.43939223109889	251.75012945958218	595.3306558593035	249.6677099283281	101.39609461521337	213.32285304549515	157.15473114823422	194.83013334810204	339.21455506918255	277.47643519242007	276.1582406485045	41.50108365104134	119.48799979785584	668.1600650461925	110.62964877914233	172.91959070044848	763.310914269649	55.12894136849028	241.03478997195128	663.3406441591006	780.0696100699612	144.77254217240298	99.3925621767752	388.3996762237391	146.5280188902545	489.67667380146077	163.27280193001474	231.70205217482302	155.34912056331217	327.8119778933716	45.9673753935162	90.5963210100662	147.06125289756517	43.21642046293692	163.32733864298353	242.19342893867258	387.4784161660558	184.1351166570389	540.3705059536202	0.0	81.48641319051352	328.0698491311269	666.8152820046113	200.33592770828957	621.955895999501	386.14974232510383	505.21848174764347	439.25731814760724	626.1918297862029	237.3133128058282	303.48215613752797	481.371874219061	357.6788852913779	221.95677114490908	298.1531342506009	610.0353973916183	193.7336756706761
Yuba County	1132.527816595895	1331.4446589315496	925.744036617987	1119.963424287811	1246.5414484347987	1273.9442434163766	897.3063812340356	1029.7355841047763	777.3830150055695	1064.8564517162795	1171.7418724868578	1140.0549279200104	257.64378530608036	933.6457138481786	983.4760180821717	187.12650797316672	151.8870517134601	109.64188346722301	49.258778208378274	138.56245416634002	77.63213427921704	159.18786359970863	356.9336716887705	88.30901349842009	315.8020424248222	98.04574151158126	361.66111946940424	876.3911824652353	458.3445837307694	493.71354988473706	380.15118366005726	122.44394874083689	172.43027125099286	627.3804296720971	268.085189673235	182.10676142571995	226.45943584443282	181.34360250638767	237.06151967686597	263.6566912775762	262.1382038898168	336.932617645283	120.07015992201313	49.40294357362595	698.9140118274539	58.36651418984644	91.81737645375776	779.0992877285004	91.19310408650041	296.58512166030926	671.0576629654362	806.364961552083	225.84657022475537	148.59355532260105	439.19032380093154	224.925541500157	538.9006593300859	229.8756986218473	176.09677910768	78.43531185568517	276.6786881571777	122.88199047036466	159.99964242416576	192.21536646252636	40.47910081522599	121.78723200403142	215.00539715233475	406.34237436396813	183.38601683961141	580.4542791475722	81.48641319051352	0.0	266.29302956896237	651.9065062340846	155.1633994884245	549.6569286843607	362.94535435834194	441.4126134042831	374.8010606263738	592.7958544213244	187.1706138592428	266.87752349056336	448.4486102590696	282.2360443027549	157.5628589168931	216.83578706149865	554.2344435430994	138.1928604854026
Churchill County	900.9838804998218	1147.9395756510207	704.110190293382	921.4962836334755	1050.3593609712034	1067.9590157690168	747.7924274163364	859.8482366531582	581.6309564156918	838.583220039315	1009.3541260378815	960.866695139358	430.7433972377262	742.7361550830574	847.2992877595227	380.38284912658315	167.0568133668981	239.69024286709066	286.3003769967893	249.4360239725999	343.9251200916085	366.95525389300246	543.6431887125693	212.82751591492766	331.83312933060364	354.6869417595935	208.27773216578512	767.8962561135065	339.34648575318715	467.83202653730143	408.69140777513627	388.71447672818755	240.34031139931145	593.9267646210749	289.4281759774487	422.0308068959583	261.570172845019	444.52604986993373	337.3364066072005	308.5204308313568	187.97000060300837	453.97611028488774	369.0815469925698	217.01488561253905	653.2714752900131	218.05559345004946	224.58081667629853	676.5413781479037	292.05409165568244	408.49613910397	552.1323793246679	736.4800527102715	460.410801528646	315.93436045706306	500.29005973931004	428.3788969071351	577.9183169692349	394.380721991775	348.77726443679524	193.6073524106728	426.5665771653512	347.9747267778548	418.06723853426683	323.95495061913664	301.2241681595904	345.06310327645775	430.58957317371437	370.713963078723	223.9469785654162	581.01991554688	328.0698491311269	266.29302956896237	0.0	466.78006481785434	135.52993327156832	304.49164609487025	203.11018439265817	177.16332032307466	111.6147374864766	363.50837362483117	98.68093371465974	114.29474427222853	234.62152553675077	101.05108561532364	108.73017191655482	178.38009214885432	288.9760882979144	134.52188773556412
Clark County	506.542565065371	685.0644943952384	294.498396256258	468.0734354862932	595.070520925327	622.4424671592368	290.41895424372296	393.0695200640308	126.45674461197119	432.95473970185043	542.827846093236	495.73948651736606	630.3159131019498	282.35942673794665	395.6639674509267	633.3799335129283	500.09518035144555	556.7531770959923	693.3037571089712	537.8364387314614	715.6092653385693	643.9096154048816	991.2629727667282	564.5671251629565	419.30619779329237	749.3252911955609	637.2993361181594	354.25137795158446	217.40768017944728	348.7675628919043	431.41307876000934	751.9942013021808	699.8401882170991	370.6775906199604	436.3812175480691	714.9931704027986	460.9470261053825	821.825466355319	520.4039903143571	775.0873648108585	391.33365619826577	565.1675847407494	694.4635836194724	611.1385142190767	378.2736556422008	593.9236657722371	659.2589875744859	290.56044757746685	611.9400633062156	545.0044436749114	184.19008011495404	389.6938311070681	731.6806482609443	587.1239774511952	498.5717628730242	668.2613479364165	492.30126800902775	605.4185560712127	793.1962147243477	610.8678002232592	882.7782114388923	653.9940271121603	744.6218128194027	553.2053722593655	667.281276397833	766.0077021755426	860.1656786679814	337.9238842825183	482.69772044651404	426.9835872942198	666.8152820046113	651.9065062340846	466.78006481785434	0.0	503.4649184332157	548.6254505875426	290.41162740319567	432.71681903204353	446.82094250056815	158.50303344641304	482.8739233012576	394.8638338755571	233.15981889815717	555.3057582245224	534.1756708570396	645.0215744610858	356.40463382844655	529.2985939955396
Douglas County	977.8247652963563	1186.9964799010697	771.8894078416743	970.9768058281198	1098.4419969302462	1123.574965909057	761.5803433484956	888.2629429290727	627.588065240317	910.6334855352793	1033.3207983341529	996.2744773748963	297.4607587357082	785.8243362262497	853.166345535259	244.93071573144215	35.526652702025174	104.21692883961887	191.2416974197245	115.29154124290336	229.01813983987967	231.65337437527938	489.57459528153095	81.220042800421	238.44985681893698	252.64282537996095	305.43637559795013	755.8958504421954	324.76402478260485	403.29032407947415	315.50270711418494	271.9520294161471	219.94484303863518	537.2172310510566	188.91211126078076	289.061773759604	150.8091467826286	335.64240231522075	213.72268740277363	313.33888666125233	127.23618156037622	332.30088316722174	239.8595417157073	109.37564528295523	604.1790477456298	97.82988290673123	159.69521166975343	659.8409150141968	158.58745008123444	286.2292165914661	543.5386159153018	701.8280425586214	326.08161920128435	180.63904399226948	398.38363278336396	292.9003968850243	487.2218943687646	261.3063568448726	292.8546857641527	108.45155898930184	388.0092626773627	214.6203207105724	290.8631470896458	192.64719781208075	181.68825613610542	262.79572977001885	356.7342486957433	306.4028137155456	103.02731446129215	507.3130329306693	200.33592770828957	155.1633994884245	135.52993327156832	503.4649184332157	0.0	439.5183329418628	213.0599407279124	310.34806259186547	246.34218060452997	437.6793346629465	37.89275349353671	112.14243810920254	293.55114664680747	199.12985414206528	59.73978050235495	203.41366044705768	409.88546784091636	30.047732322395426
Elko County	819.0269611092612	1147.4330639067973	667.5118406185819	910.0041793865555	1033.4931905102203	1031.2993669779198	832.4220929619465	902.7446551586573	618.9528402917826	775.3751827370547	1051.2861308791175	980.0554772985738	735.0324623688766	763.6094880104822	939.1101052897138	684.3805252283465	471.54693935398626	543.1727916596773	553.9455426231008	553.9246595545517	624.3680740382099	669.581760539658	724.0898625267253	513.3903830634115	612.7694892698416	621.0745630455385	233.88095954952908	900.7143790201006	539.26154238861	708.4886906521933	683.9625585050436	668.4786261322033	445.8189364783378	813.458831000315	578.483581924279	720.3463623087711	557.9486717062227	711.8367050851457	637.7034333803595	450.609902264236	468.9024802267725	751.242940915621	663.4533704852777	503.6581359541443	857.2182776563046	511.8795283225702	479.524654031666	826.0927645599484	592.5401649377878	706.8853974591167	702.501172799368	911.3927374151635	760.6423913110486	620.1549845700603	779.1469717963323	732.2888976558966	841.5507243016177	698.6471205656404	563.4726727877185	471.27141443901513	601.2354328812686	647.6304571748278	708.8517536740077	627.8361674178976	588.7232660841444	591.3353122113106	654.598206413601	621.9379558023234	525.8278522118877	823.9797489883222	621.955895999501	549.6569286843607	304.49164609487025	548.6254505875426	439.5183329418628	0.0	421.9933974779686	150.94201647516752	198.95618151588263	392.1584624348758	403.14501089389154	391.9403071894279	365.6105914512288	268.9857946919954	401.35529736762186	364.88817283620153	195.35645201299116	434.0554264453656
Esmeralda County	773.880421764284	974.305863771009	564.7131129191163	758.1224840544133	885.4359613719106	911.3076398617823	554.9559003075487	677.0246093504561	414.9159747551124	704.4903242785836	823.594389474694	783.8798804770379	395.71600046390967	572.7694589002264	650.8909555294059	376.74983800188045	211.19187567942282	274.4674045024111	403.19390276190165	260.624180366738	429.9231096845114	379.5214109325472	701.6772437129724	276.8986145896128	211.7601101186661	460.8443856168511	405.74315220134946	565.7734539864383	136.82841427236906	287.65947859745955	271.3982603345963	468.7858775496035	416.65370089458776	402.36582619527337	197.2292989736171	449.5511650536275	202.04058059156068	537.2037084217902	280.28989100220105	499.5012304916041	110.1777921471942	369.0600707636774	418.31463113100915	320.980274621892	456.450808663198	304.6651561352956	369.9533415066356	473.63957759617915	332.8473383492022	332.2615731335932	349.91991705827655	534.4289889164537	474.70716214821084	320.0059491888056	366.0646030448811	419.4457438388317	420.2784403150706	363.31516689542406	503.96898592789603	320.73149725180417	595.8473807085165	381.14074468058254	470.1947450374859	297.6097602683871	381.27355468619055	475.6430584258052	569.7560677057863	200.2818734458884	206.40761125971343	403.5063887017292	386.14974232510383	362.94535435834194	203.11018439265817	290.41162740319567	213.0599407279124	421.9933974779686	0.0	271.36105191101353	241.25289438947294	244.1440753993109	194.18615507334658	106.89727062052167	105.06774427390634	303.3517320604709	247.1330211355861	372.1473362903583	299.2797875228082	239.26170948240144
Eureka County	785.0615150695133	1076.8295034703362	606.8807123047578	841.8068358886754	969.349538370789	976.6549844921664	722.7659362528634	810.4642248852587	522.8592809787174	730.690923704138	961.251032299497	898.8982520378502	597.9827320354999	678.2646753110951	828.3626624401772	553.0004638852502	338.77896014977847	414.20259247424246	456.41812988331327	420.4752192622882	518.8359801483887	541.7018160170791	679.4672482283004	389.5042717457521	463.50798609495774	525.2672283062581	223.0529111870521	775.6820902976849	392.44943644814964	558.4788901891783	533.6528367922962	563.7106892488234	378.3789499953872	666.5922669184363	431.29220138040193	598.726569704483	413.8022770691088	616.2504249862365	495.2657085263173	415.11439400497665	321.27918017815375	605.9664610613569	546.244551861085	392.5729590878538	713.4154677273309	395.04550469852313	387.80053070717236	695.1555065148418	468.4363269955688	562.5159448683262	569.4378072680677	774.576366517646	636.4033691734804	488.27420003613855	628.9436792897723	600.9790698264738	690.6179168031337	561.7053888315414	496.52576142396	365.8643621780697	556.5731209939136	524.4685281624338	595.1096306095849	490.13047883398696	477.5325209682845	507.4663234398208	584.758208926527	471.07775617188526	386.13130776685125	674.1688817442476	505.21848174764347	441.4126134042831	177.16332032307466	432.71681903204353	310.34806259186547	150.94201647516752	271.36105191101353	0.0	66.63680070945998	287.7321405141506	272.53259188249837	245.92300449001448	224.29768309147778	188.61551141499373	284.59791193368557	299.2873907302045	132.8207653378265	311.66243509527317
Lander County	833.0203491384864	1109.3216191721544	647.1930363957763	876.724373991263	1005.1721736282902	1016.2461344712609	736.6307809412317	833.9817579878552	547.8149610108479	775.5528228006931	984.9203180762526	927.4798867305662	538.0269878604125	706.6974808937397	840.5669177725108	490.4553581990376	276.2207779712815	350.52765805229865	390.0263600167083	358.47032413428184	452.20611254044684	477.9955542169637	620.6470621153161	324.43401790795554	416.5885342142723	458.87618296735843	190.81537144077464	777.541443113562	372.49873933902705	527.535361318594	489.84662874936663	497.08064935755857	317.1724212668345	643.3098715582859	380.3789443484959	533.6454777988662	359.0058777736617	549.7814953158102	438.8627153672547	361.98593845164265	271.46889260990355	552.3477087904164	480.4008732120397	326.0111965675179	695.173256390528	328.89578402683446	322.12872805448706	692.37667212369	403.62297574589104	507.9315570043698	565.9430661368989	765.026840885624	571.9133950929887	425.79346526829954	584.4168645593185	538.4840618030523	652.4718347093486	501.6477834901074	434.12341304353316	299.25755524535344	498.7020117624249	459.56998728868723	528.9446772064862	430.39802090595595	411.0602289293383	442.2282767226559	521.2877161793978	435.5171248186006	327.4953771487993	643.2757497533185	439.25731814760724	374.8010606263738	111.6147374864766	446.82094250056815	246.34218060452997	198.95618151588263	241.25289438947294	66.63680070945998	0.0	315.1344786825391	208.80940909996838	193.85471086089862	221.0238173162639	130.36280767413524	218.16601959790478	240.30316171347036	191.4101353301294	246.02342646992733
Lincoln County	541.3070081111823	794.2245103205082	340.6612065018482	562.5198869337772	691.259244248293	705.5649385860613	440.76406044665237	522.7331298869383	235.1352265967579	476.3779564452291	673.542039949858	612.8636619190593	635.3405823901054	391.98800045255985	547.3501464560583	620.5607945708731	445.36244865301967	514.9602715160754	627.078265594405	503.5621375072314	664.8770351638722	623.6523502438015	906.1103450958313	511.6626452222179	435.35777257714346	690.2738039873431	504.33638714551125	512.7523213624853	254.95287984608143	429.1130094396584	473.56811872939284	706.0056367000134	603.841396525463	489.658462435489	434.0703461085525	693.542500473179	444.87281724978754	772.250644971279	519.7390528776763	667.01077646216	353.9848569989509	593.9348537152291	660.2580132362241	546.4871684162096	512.870238256831	534.9586415792982	579.049973360601	446.20455185360345	574.3146412285523	563.1797840166918	330.6700266472183	541.2575172257568	718.7566443502901	564.1142711761235	558.133002031185	662.4329867010313	578.6696960914735	604.5094267984822	709.3674085845483	536.93587206032	790.0532685468486	624.3000927051775	712.4128020970668	540.8816383808281	616.5119775813158	695.1569114258039	786.1080208346735	381.6778702529119	450.073282670629	529.2710569898927	626.1918297862029	592.7958544213244	363.50837362483117	158.50303344641304	437.6793346629465	392.1584624348758	244.1440753993109	287.7321405141506	315.1344786825391	0.0	408.29922964071795	326.0949969992018	144.97877217079403	437.08053456686736	452.27176213638893	538.2477500357396	198.35745763655893	457.85541059814284
Lyon County	949.4080188529769	1167.7327108212364	745.136696121729	948.8555678056881	1076.8447225322213	1100.195847466029	747.969450320838	871.2001892728516	605.4234509913347	883.1829742587665	1017.6743419082608	977.6547267983854	332.4203647705794	764.8649187811228	841.9197868062291	281.86308213074943	68.5030984177243	141.7707534764339	218.80035013475725	150.78962855452335	262.89792508388683	269.2834817402745	508.40311270212436	118.6286815485354	254.61979421552294	283.1043888064373	280.3936149359458	749.2818029040421	315.6947267525175	410.80101453138275	332.4886232841959	306.54742231884325	225.00532374136898	543.0547448997866	207.2401689231592	326.9332128150242	173.1235387113679	368.48607635092054	243.09746034045384	313.58209525610613	126.18164141078886	361.2107424290134	277.2096800957064	139.10960804764613	607.9349717118446	131.8020998895946	176.3967549128417	654.2054436853565	196.4585071415308	315.26445770164145	535.0268936844463	701.5775661431077	363.9448955960687	217.3264400483181	419.2829819288565	329.88206300647266	504.33235456434835	296.1034163879013	310.32795848311025	129.59380186683492	401.70108371990193	252.49963198757948	327.906925571112	226.2150391446185	216.5090293737689	287.60195194791316	380.12613246382875	312.7653269963749	129.76559919373244	518.585944106788	237.3133128058282	187.1706138592428	98.68093371465974	482.8739233012576	37.89275349353671	403.14501089389154	194.18615507334658	272.53259188249837	208.80940909996838	408.29922964071795	0.0	88.01367807810357	265.67948649067057	171.40775937096424	54.18348668899415	194.4320076492766	372.7234362527173	49.64503092369749
Mineral County	865.7464809857294	1079.7286758456262	659.7969609072683	861.1043382923552	988.9944561677406	1012.8441508549449	661.743759880054	783.5471294018395	517.633396931077	798.4922629000828	930.4100527127845	889.7063885487806	357.1884995110034	676.9019101337125	757.0447514665043	320.8909135172922	120.72136832317038	194.9370244153634	303.1562196579349	190.68298562802454	338.96438435462767	315.8816989784096	596.4035082769644	186.33185552759167	223.61719793874695	364.63807232862325	322.4336639286067	668.453322306202	234.95914641078392	353.58696087062117	298.62662779597963	380.6702185498689	309.8732104437492	480.588471655892	186.5955603737798	381.38599335312847	168.08917412509015	446.23284810387673	250.20615930287514	394.1683826926478	77.9125371994019	360.11150027956137	340.14358835863624	221.49667615362858	541.3393078138943	208.89137999909235	264.39671449959513	574.6742297731378	254.62249036973407	316.6073654331917	453.05392089020785	628.4330947823781	413.1701716208216	257.7103801033849	392.1729985703055	367.70953314938447	465.6624391741872	321.4886858747946	398.34163032093903	216.7091390140709	489.197150254056	308.2961897088194	392.3025600435647	250.12970203457334	290.7761366014971	373.82340687081376	467.0917846647723	256.4265266327371	145.96306804230574	466.75912429463375	303.48215613752797	266.87752349056336	114.29474427222853	394.8638338755571	112.14243810920254	391.9403071894279	106.89727062052167	245.92300449001448	193.85471086089862	326.0949969992018	88.01367807810357	0.0	181.5712746723322	213.82775131919607	140.29795822289304	268.65449690259453	320.02547429026134	135.27754516763804
Nye County	684.2967049020405	913.4959599249729	479.49358047225206	688.5871821741422	817.2870753983326	837.3617440073796	519.25399598669	625.9467526505662	347.2703398497955	617.5535835454552	775.9525171950013	726.2486635196316	500.7781283393698	508.3423058447079	621.7543128801237	480.34652712329853	300.3945350911127	370.3304131328253	483.92179421188297	359.8868832288359	520.0130612762053	481.60486207299994	769.5971284910906	366.71590388857953	312.59422029597664	546.1688907704219	408.47940834531107	556.6638460808886	177.08796053440827	354.71754437729805	364.8240775637845	561.0341784093403	471.6039792678729	449.3399630214525	301.88259414482053	550.7928133827456	306.74649619658504	627.4332321068676	385.3521330602837	543.1217967850984	211.94806248801282	471.4300884436972	515.8430526422545	402.7306915285551	491.6110267202506	390.4290025810339	439.41940569940294	472.8194051571141	429.8405743210756	436.06690867256236	346.5576956718107	550.3023389862317	577.6562133458525	422.0009338483166	456.9387204289561	523.7597994522409	498.37922446442496	468.2580025925122	571.7085204030457	395.1144760531837	656.7317599911352	480.558389055495	568.0564092759845	401.8910003073761	471.6014924878161	553.2664139489382	645.374369532866	282.3262090409729	307.2517859274122	467.39084620382044	481.371874219061	448.4486102590696	234.62152553675077	233.15981889815717	293.55114664680747	365.6105914512288	105.06774427390634	224.29768309147778	221.0238173162639	144.97877217079403	265.67948649067057	181.5712746723322	0.0	322.3286575207801	312.3499553079942	412.9834396725932	210.6447261690567	314.9001883970771
Pershing County	962.5786005284715	1229.713042965428	773.9078984664054	999.5009287053783	1128.295536393991	1141.8261824120527	840.7447230185494	947.3933676681636	664.6309726385409	904.1048840028627	1097.776809025583	1045.0951526069975	492.47341007566047	825.1757243575097	941.8786210337383	433.4447820957262	234.6131299458392	293.93196879778867	284.99620769248367	311.73009518192504	355.782392796566	414.34843246568903	491.211073777204	258.73758919446914	423.1096592164798	352.42961695197215	110.24098950735615	866.3905694517779	439.9561805767284	567.0114651181143	500.86408278710405	399.6741110027279	190.1113902965074	694.3390768676611	377.42800371549504	458.106822247462	344.50037800528435	443.45113827778016	412.6957766632251	232.30167777494472	283.48898739272784	531.2339990810217	398.91238393141504	238.22921784058917	754.2002903478672	250.13178396170832	210.9887052881503	775.9598424082714	335.0559773257178	485.1716216400245	650.9332909692157	837.3261867879355	500.0454996924813	372.0298821307429	589.7287913510903	480.10991582035086	671.8801371776544	456.9642764104063	308.85919825702155	203.8903021407559	368.75937165004615	387.8581280536608	442.15260355434185	390.57705050697353	322.0029409750576	326.1156270187363	398.1891962691033	469.33906362893816	300.3985382258267	679.1722515469481	357.6788852913779	282.2360443027549	101.05108561532364	555.3057582245224	199.12985414206528	268.9857946919954	303.3517320604709	188.61551141499373	130.36280767413524	437.08053456686736	171.40775937096424	213.82775131919607	322.3286575207801	0.0	146.40287265881105	110.73788845439468	319.9991968393156	183.11060305273747
Storey County	993.4483011157253	1219.238111336407	791.3108935664447	998.7677462831023	1127.0383859009191	1149.1161450224545	801.6061910920763	923.7818519864777	655.6109200965261	928.4371911201376	1070.7035989824228	1029.5382592592086	346.07558917864435	815.6355076137214	895.9268169227367	287.7264675066369	93.82926131092809	147.55981814142027	179.8821467867808	165.9128556401252	235.1949500877937	269.99293977668844	458.00180338680684	113.38168577445637	297.9293997828788	247.44407509533477	248.8827575442231	803.4116682344558	369.8743446624803	460.3669988130176	375.14375145347765	279.9884546697958	170.83780867024834	593.6024610001268	248.58190590680022	319.06068006219937	210.4795588273499	336.47395922183284	270.48128447864616	259.9501736263886	178.43911500275271	388.83052792615575	263.3590502622964	108.30831120187017	659.4757413297012	111.32754461553591	127.09076698174181	708.2444891405065	191.66568580024827	342.8394524905867	589.2098786114036	754.5794282818167	359.3423988816632	225.720541371293	457.9942470621313	334.8363809835291	546.9182380202616	310.62225399932845	259.81939398364386	86.93883782060742	348.9862231464142	246.3399933029876	311.0284562190464	245.07131472998967	192.93881493298858	243.6694140121882	333.83632156996595	362.8068837346651	162.1158121766367	565.9005796330272	221.95677114490908	157.5628589168931	108.73017191655482	534.1756708570396	59.73978050235495	401.35529736762186	247.1330211355861	284.59791193368557	218.16601959790478	452.27176213638893	54.18348668899415	140.29795822289304	312.3499553079942	146.40287265881105	0.0	144.5423611943207	397.1178824538409	37.066765237675035
